Permit_ID,Company,Status_Code,Status,Inspectable,Increment,Bond_ID,Bond_Type,Bond_Institution,Current_Bond_Acreage,Original_Bond_Amount,Current_Bond_Amount
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,99,104890324,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,99,104890325,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,99,104890326,SUPPLEMENTAL ASSURANCE,TRAVELERS CASUALTY & SURETY CO AMERICA,0,50000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,1,01I-002849,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,71100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,1,04I-001062,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,215900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,2,04I-001063,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,74800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,3,04I-001064,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,56700,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,4,01I-002850,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,7800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,4,04I-001065,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,57400,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,5,01I-002851,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,20500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,5,01I-002914,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,5000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,5,04I-001066,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,79300,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,01I-002852,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,3100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,04I-001067,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,36000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,7,04I-001068,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,39900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,8,01I-002853,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,1200,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,8,04I-001069,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,38100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,9,04I-001070,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,33800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,12,01I-002854,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,4500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,12,04I-001071,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,39100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,13,04I-001072,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,26100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,14,01I-002855,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,8400,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,14,04I-001073,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,57800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,15,04I-001074,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,100100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,16,01I-002856,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,12300,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,16,04I-001075,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,35900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,19,04I-001076,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,49500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,20,01I-002857,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,5900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,20,04I-001077,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,52900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,22,04I-001078,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,34700,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,23,04I-001079,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,15200,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,24,04I-001080,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,32300,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,25,04I-001081,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,25600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,26,01I-002858,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,3500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,26,04I-001082,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,80400,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,28,04I-001083,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,11800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,29,01I-002859,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,25100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,29,04I-001084,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,102500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,30,04I-001085,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,51400,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,31,01I-002860,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,2100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,31,04I-001086,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,83000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,32,01I-002861,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,12200,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,32,04I-001087,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,103500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,33,01I-002862,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,31900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,33,04I-001088,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,25600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,34,04I-001089,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,31500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,35,04I-001090,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,28000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,36,04I-001091,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,126600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,37,04I-001092,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,103600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,38,01I-002863,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,38,04I-001138,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,101000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,39,04I-001093,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,39700,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,1,104662794,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,73900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,2,104662795,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,69200,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,3,104662796,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,49400,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,4,104662797,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,56100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,5,104890349,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,79300,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,6,104662798,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,33500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,7,104662799,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,34500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,8,104662800,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,30300,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,9,104662801,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,33800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,12,104662802,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,36900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,13,104662803,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,26100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,14,104743943,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,57800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,15,104662804,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,100100,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,16,104805307,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,35900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,19,104662805,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,49500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,20,104662806,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,52600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,22,104662807,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,34700,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,23,104890302,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,15200,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,24,104662808,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,32300,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,25,104662809,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,25600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,26,104890332,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,80400,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,28,104743936,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,11800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,29,104805287,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,102500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,30,104743937,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,51400,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,31,104743938,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,37800,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,32,104743939,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,103500,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,33,104743940,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,25600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,34,104743941,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,29900,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,35,104765873,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,28000,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,36,104890358,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,126600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,37,104890359,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,103600,0
8360347,FRASURE CREEK MINING LLC,RC,Permit Released,NO,39,104890333,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,39700,0
8360355,CAM MINING LLC,RC,Permit Released,NO,99,SU04608,SUPPLEMENTAL ASSURANCE,ASPEN AMERICAN INSURANCE CO.,0,350000,0
8360355,CAM MINING LLC,RC,Permit Released,NO,1,105210750,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,28700,0
8360355,CAM MINING LLC,RC,Permit Released,NO,2,105210751,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,37000,0
8360355,CAM MINING LLC,RC,Permit Released,NO,3,105210755,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,141800,0
8360355,CAM MINING LLC,RC,Permit Released,NO,4,105277521,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,230500,0
8360355,CAM MINING LLC,RC,Permit Released,NO,5,105210754,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,131100,0
8360355,CAM MINING LLC,RC,Permit Released,NO,6,105277522,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,233900,0
8360355,CAM MINING LLC,RC,Permit Released,NO,7,105210748,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,324300,0
8360355,CAM MINING LLC,RC,Permit Released,NO,8,105210749,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,5000,0
8360355,CAM MINING LLC,RC,Permit Released,NO,10,105210756,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,149000,0
8360355,CAM MINING LLC,RC,Permit Released,NO,11,105277520,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,170400,0
8360355,CAM MINING LLC,RC,Permit Released,NO,13,105210753,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,122500,0
8360355,CAM MINING LLC,RC,Permit Released,NO,14,105210752,SURETY BOND,TRAVELERS CASUALTY & SURETY CO AMERICA,0,102900,0
8360355,CAM MINING LLC,RC,Permit Released,NO,1,929518435,SURETY BOND,WESTERN SURETY CO,0,28700,0
8360355,CAM MINING LLC,RC,Permit Released,NO,2,929518436,SURETY BOND,WESTERN SURETY CO,0,37000,0
8360355,CAM MINING LLC,RC,Permit Released,NO,3,929518440,SURETY BOND,WESTERN SURETY CO,0,141800,0
8360355,CAM MINING LLC,RC,Permit Released,NO,4,929518443,SURETY BOND,WESTERN SURETY CO,0,230500,0
8360355,CAM MINING LLC,RC,Permit Released,NO,5,58 706 781,SURETY BOND,WESTERN SURETY CO,0,267900,0
8360355,CAM MINING LLC,RC,Permit Released,NO,5,SUR0011549,SURETY BOND,WESTERN SURETY CO,0,237100,0
8360355,CAM MINING LLC,RC,Permit Released,NO,6,929518444,SURETY BOND,WESTERN SURETY CO,0,233900,0
8360355,CAM MINING LLC,RC,Permit Released,NO,7,929518433,SURETY BOND,WESTERN SURETY CO,0,324300,0
8360355,CAM MINING LLC,RC,Permit Released,NO,8,929518434,SURETY BOND,WESTERN SURETY CO,0,5000,0
8360355,CAM MINING LLC,RC,Permit Released,NO,9,58 706 772,SURETY BOND,WESTERN SURETY CO,0,189100,0
8360355,CAM MINING LLC,RC,Permit Released,NO,10,929518441,SURETY BOND,WESTERN SURETY CO,0,149000,0
8360355,CAM MINING LLC,RC,Permit Released,NO,11,929518442,SURETY BOND,WESTERN SURETY CO,0,170400,0
8360355,CAM MINING LLC,RC,Permit Released,NO,12,58 706 773,SURETY BOND,WESTERN SURETY CO,0,90700,0
8360355,CAM MINING LLC,RC,Permit Released,NO,13,929518438,SURETY BOND,WESTERN SURETY CO,0,122500,0
8360355,CAM MINING LLC,RC,Permit Released,NO,14,929518437,SURETY BOND,WESTERN SURETY CO,0,102900,0
8360355,CAM MINING LLC,RC,Permit Released,NO,15,58 706 770,SURETY BOND,WESTERN SURETY CO,0,85600,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,99,01I-003220,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,99,01I-003221,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,99,01I-003222,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,3,SU0108511,SURETY BOND,ASPEN AMERICAN INSURANCE CO.,0,145100,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,1,01I-002827,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,4100,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,2,01I-002833,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,204000,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,3,01I-003463,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,145100,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,4,01I-003389,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,132300,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,5,01I-002834,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,142600,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,10,01I-002835,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,37600,0
8360362,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,11,01I-002828,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,10300,0
8360379,FCDC COAL INC,RC,Permit Released,NO,99,1076723,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,150000,0
8360379,FCDC COAL INC,RC,Permit Released,NO,99,1076724,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,150000,0
8360379,FCDC COAL INC,RC,Permit Released,NO,99,1076725,SUPPLEMENTAL ASSURANCE,LEXON INSURANCE COMPANY,0,150000,0
8360379,FCDC COAL INC,RC,Permit Released,NO,3,1064072,SURETY BOND,LEXON INSURANCE COMPANY,0,83800,0
8360379,FCDC COAL INC,RC,Permit Released,NO,5,1069541,SURETY BOND,LEXON INSURANCE COMPANY,0,150900,0
8360379,FCDC COAL INC,RC,Permit Released,NO,6,1069543,SURETY BOND,LEXON INSURANCE COMPANY,0,170800,0
8360379,FCDC COAL INC,RC,Permit Released,NO,8,1078701,SURETY BOND,LEXON INSURANCE COMPANY,0,61800,0
8360379,FCDC COAL INC,RC,Permit Released,NO,9,1079425,SURETY BOND,LEXON INSURANCE COMPANY,0,18000,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,99,01I-002688,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,99,01I-002689,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,99,01I-002821,SUPPLEMENTAL ASSURANCE,INDEMNITY NATIONAL INSURANCE COMPANY,0,50000,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,1,01I-002660,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,12900,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,2,01I-002659,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,77200,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,3,01I-002658,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,107300,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,4,01I-002690,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,76300,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,5,01I-003124,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,160800,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,6,01I-002687,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,169000,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,7,01I-002700,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,92700,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,8,01I-002698,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,45400,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,9,01I-002837,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,68000,0
8360381,LAUREL MOUNTAIN RESOURCES LLC,RC,Permit Released,NO,10,01I-003101,SURETY BOND,INDEMNITY NATIONAL INSURANCE COMPANY,0,58700,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,1,BP-94039-60,BOND POOL,KY BOND POOL,0,83700,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,2,BP-94039-61,BOND POOL,KY BOND POOL,0,107400,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,2,BP-94039-87,BOND POOL,KY BOND POOL,0,13700,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,6,BP-94039-88,BOND POOL,KY BOND POOL,0,9500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,7,BP-94039-89,BOND POOL,KY BOND POOL,0,14200,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,7,BP-94039-97,BOND POOL,KY BOND POOL,0,5000,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,8,BP-94039-67,BOND POOL,KY BOND POOL,0,30500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,9,BP-94039-68,BOND POOL,KY BOND POOL,0,48400,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,12,BP-94039-71,BOND POOL,KY BOND POOL,2.65,2500,400
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,12,BP-94039-91,BOND POOL,KY BOND POOL,2.03,7000,7000
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,5,BP-94039-64,BOND POOL,KY BOND POOL,8.51,12500,12000
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,3,BP-94039-62,BOND POOL,KY BOND POOL,12.16,44900,15800
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,4,BP-94039-63,BOND POOL,KY BOND POOL,16.5,46000,21800
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,6,BP-94039-65,BOND POOL,KY BOND POOL,51.5,188900,81600
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,7,BP-94039-66,BOND POOL,KY BOND POOL,35.61,292700,82300
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,1,6502507247,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,21000,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,2,"65,025,072,396,714,800,000",CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,20500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,3,6502507220,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,9500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,4,6502507212,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,8500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,5,6502507204,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,4500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,6,6502813925,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,31000,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,7,6503413335,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,45000,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,7,7667683795,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,7500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,8,6554291964,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,5000,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,9,6502813933,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,8000,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,12,6500020669,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,1500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,19,7795805260,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",10.95,5500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,6,7539562326,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PIKEVILLE",0,1500,1500
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,2,6510512277,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PRESTONSBURG",0,1500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,2,7968997328,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PRESTONSBURG",0,500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,6,665235736,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PRESTONSBURG",0,500,0
8360389,"MATT/CO, INC.",P1,Phase I Bond Release,YES,7,6723156490,CERTIFICATE OF DEPOSIT,"COMMUNITY TRUST BANK, PRESTONSBURG",0,500,0
