Permit_ID,Permittee,Type,Issue_Date,Facility_Name,Current_Status,Bond_Status
S501598,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Surface Mine,03/06/2003,PHOENIX SURFACE MINE #3,Completely Released,Released
S501693,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Surface Mine,07/16/1997,RAGLAND #25 COMPLEX BIG SOUTH,Completely Released,Released
S502789,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Surface Mine,09/28/1989,,Completely Released,Released
S502889,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Surface Mine,02/08/1990,,Completely Released,Released
U501204,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Underground,04/11/2005,COALBURG #3 DEEP MINE,Completely Released,Released
U501995,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Underground,08/11/1995,COALBURG NO 1 MINE,Completely Released,Released
U502199,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Underground,05/15/2000,SIX SOUTH NO. 1,Completely Released,Released
U502299,"COAL-MAC, INC. DBA PHOENIX COAL-MAC MINING, INC.",Coal Underground,05/15/2000,SIX SOUTH NO. 2,Completely Released,Released
P505692,COLE & CRANE REAL ESTATE TRUST,Prospect,11/20/1992,,Completely Released,Released
H035800,CONCORD COAL CORPORATION,Other - Haulroad Only,08/18/1987,,Completely Released,Released
S005177,CONCORD COAL CORPORATION,Coal Surface Mine,03/23/1977,,Completely Released,Released
P501496,CONSOL INC.,Prospect,06/03/1996,,Completely Released,Released
P500613,COYOTE COAL COMPANY LLC,Prospect,08/22/2013,Stanley Fork Prospect,Completely Released,Released
D004082,DAL-TEX COAL CORPORATION,Coal Underground,09/09/1982,,Completely Released,Released
D007182,DAL-TEX COAL CORPORATION,Coal Underground,06/29/1982,,Completely Released,Released
D007282,DAL-TEX COAL CORPORATION,Coal Underground,06/29/1982,,Completely Released,Released
E001000,DAL-TEX COAL CORPORATION,Coal Underground,04/09/1980,,Completely Released,Released
E001400,DAL-TEX COAL CORPORATION,Coal Underground,10/15/1982,,Completely Released,Released
H037300,DAL-TEX COAL CORPORATION,Other - Haulroad Only,09/22/1983,,Completely Released,Released
H059400,DAL-TEX COAL CORPORATION,Other - Haulroad Only,09/30/1987,,Completely Released,Released
H062600,DAL-TEX COAL CORPORATION,Other - Haulroad Only,09/13/1992,,Completely Released,Released
O000284,DAL-TEX COAL CORPORATION,Other,01/17/1984,,Completely Released,Released
O005085,DAL-TEX COAL CORPORATION,Other,10/17/1985,,Completely Released,Released
O009383,DAL-TEX COAL CORPORATION,Other,06/14/1983,,Completely Released,Released
O011883,DAL-TEX COAL CORPORATION,Other,09/15/1983,,Completely Released,Released
O508986,DAL-TEX COAL CORPORATION,Other,02/18/1987,,Completely Released,Released
P018485,DAL-TEX COAL CORPORATION,Prospect,11/21/1985,,Completely Released,Released
P501791,DAL-TEX COAL CORPORATION,Prospect,03/15/1991,,Completely Released,Released
Q000483,DAL-TEX COAL CORPORATION,Quarry,06/09/1983,,Completely Released,Released
S003784,DAL-TEX COAL CORPORATION,Coal Surface Mine,07/09/1984,,Completely Released,Released
S018978,DAL-TEX COAL CORPORATION,Coal Surface Mine,11/17/1978,,Completely Released,Released
U013183,DAL-TEX COAL CORPORATION,Coal Underground,06/24/1983,,Completely Released,Released
U018983,DAL-TEX COAL CORPORATION,Coal Underground,10/26/1983,,Completely Released,Released
U019383,DAL-TEX COAL CORPORATION,Coal Underground,10/26/1983,,Completely Released,Released
U034400,DAL-TEX COAL CORPORATION,Coal Underground,10/25/1978,,Completely Released,Released
U044700,DAL-TEX COAL CORPORATION,Coal Underground,08/02/1979,,Completely Released,Released
U048600,DAL-TEX COAL CORPORATION,Coal Underground,11/13/1979,,Completely Released,Released
U055500,DAL-TEX COAL CORPORATION,Coal Underground,06/15/1983,,Completely Released,Released
U058200,DAL-TEX COAL CORPORATION,Coal Underground,12/13/1982,,Completely Released,Released
U058300,DAL-TEX COAL CORPORATION,Coal Underground,12/13/1982,,Completely Released,Released
U500586,DAL-TEX COAL CORPORATION,Coal Underground,04/24/1986,,Completely Released,Released
U501988,DAL-TEX COAL CORPORATION,Coal Underground,06/09/1988,,Completely Released,Released
U502088,DAL-TEX COAL CORPORATION,Coal Underground,07/27/1988,,Completely Released,Released
U508786,DAL-TEX COAL CORPORATION,Coal Underground,02/18/1987,,Completely Released,Released
U510786,DAL-TEX COAL CORPORATION,Coal Underground,03/12/1987,,Completely Released,Released
Z004281,DAL-TEX COAL CORPORATION,Coal Surface Mine,09/30/1982,,Completely Released,Released
P503012,DAVID B. MCDONALD LAND COMPANY,Prospect,11/08/2012,HUFF CREEK PROSPECT,Completely Released,Released
P501010,"DB COAL MINING, LLC",Prospect,07/13/2010,PROSPECT NO.1,Completely Released,Released
P502210,"DB COAL MINING, LLC",Prospect,09/23/2010,BEE HOLLOW,Completely Released,Released
P504711,"DB COAL MINING, LLC",Prospect,12/19/2011,Snap Creek Prospect,Completely Released,Released
P505210,"DB COAL MINING, LLC",Prospect,10/11/2011,MINE NO 1,Completely Released,Released
O004983,DEHUE COAL COMPANY,Other,03/29/1983,,Completely Released,Released
O005483,DEHUE COAL COMPANY,Other,04/11/1983,,Completely Released,Released
O506287,DEHUE COAL COMPANY,Other,04/28/1988,,Completely Released,Released
U006283,DEHUE COAL COMPANY,Coal Underground,03/29/1983,,Completely Released,Released
U006383,DEHUE COAL COMPANY,Coal Underground,03/29/1983,,Completely Released,Released
U007583,DEHUE COAL COMPANY,Coal Underground,12/11/1983,,Completely Released,Released
U018083,DEHUE COAL COMPANY,Coal Underground,09/27/1983,,Completely Released,Released
U018283,DEHUE COAL COMPANY,Coal Underground,09/27/1983,,Completely Released,Released
P500418,DELBARTON MINING COMPANY,Prospect,06/04/2018,Kielty Base Prospect,Completely Released,Released
P500719,"DELBARTON MINING COMPANY, LLC",Prospect,06/24/2019,North Prospect No. 2,Completely Released,Released
D005381,"DENART COAL CO., INC.",Coal Underground,01/07/1983,,Completely Released,Released
U063600,"DENART COAL CO., INC.",Coal Underground,12/14/1982,,Completely Released,Released
P502189,EASTERN ASSOCIATED COAL CORP.,Prospect,06/13/1989,,Completely Released,Released
P504496,EASTERN ASSOCIATED COAL CORP.,Prospect,12/30/1996,,Completely Released,Released
P505601,EASTERN ASSOCIATED COAL CORP.,Prospect,01/17/2002,ROCKLICK RESERVE AREA,Completely Released,Released
P002685,"ELK CREEK-LEXINGTON COAL COMPANY, INC.",Prospect,03/01/1985,,Completely Released,Released
D001181,ELKAY MINING COMPANY,Coal Underground,09/08/1981,,Completely Released,Released
D013882,ELKAY MINING COMPANY,Coal Underground,11/17/1982,,Completely Released,Released
E012400,ELKAY MINING COMPANY,Coal Underground,01/18/1981,,Completely Released,Released
H012200,ELKAY MINING COMPANY,Other - Haulroad Only,03/14/1975,,Completely Released,Released
H071000,ELKAY MINING COMPANY,Other - Haulroad Only,01/18/1981,,Completely Released,Released
I051700,ELKAY MINING COMPANY,Coal Surface Mine,07/31/1980,,Completely Released,Released
O000781,ELKAY MINING COMPANY,Other,01/25/1981,,Completely Released,Released
O003384,ELKAY MINING COMPANY,Other,08/08/1984,,Completely Released,Released
O007083,ELKAY MINING COMPANY,Other,05/17/1983,,Completely Released,Released
P502496,ELKAY MINING COMPANY,Prospect,06/05/1996,,Completely Released,Released
P502596,ELKAY MINING COMPANY,Prospect,06/03/1996,,Completely Released,Released
P502690,ELKAY MINING COMPANY,Prospect,06/05/1990,,Completely Released,Released
P502693,ELKAY MINING COMPANY,Prospect,08/20/1993,,Completely Released,Released
P503292,ELKAY MINING COMPANY,Prospect,08/14/1992,,Completely Released,Released
